"instance_id","client_name","site_name","region_name","client_region_name","site_region_name","month_date","total_lifetimes","total_user_days_online_this_month","total_users_online_this_month","avg_daily_engagement_score","total_lifetime_days","li_attempts","mission_step_completions","rewards_claimed","rank_completions","sale_submissions","user_referrals","badge_completions","banner_clicks","poll_completions","survey_completions","certification_completions","achievement_completions","community_comments","community_replies","community_likes","snippets_created","snippets_viewed","engagement_score"
"0E81473CE89CCD67EB1F97B5C21FBE93","Schneider Electric","Schneider Electric",,"Schneider Electric","Schneider Electric","2025-02-01","9","2","2","0.0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3D4F8AE75035BDD47BF6ECD2630020F8","Tech21","Tech21 Training",,"Tech21","Tech21 Training","2023-02-01","3921","205","101","4.1331632653061225","50154","264","0","0","0","0","0","3","76","12","0","0","0","256","0","0","0","0","611"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2024-12-01","58597","2529","907","3.278363917535403","5167327","6537","1","1","0","0","0","774","1005","49","0","0","0","0","0","0","0","0","8367"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2022-12-01","37975","1717","728","3.416311082597214","1011078","3681","0","0","0","0","0","904","1559","101","0","0","0","0","0","0","0","0","6245"
"0E81473CE89CCD67EB1F97B5C21FBE93","Schneider Electric","Schneider Electric",,"Schneider Electric","Schneider Electric","2025-07-01","79","0","0",,"4498","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0E81473CE89CCD67EB1F97B5C21FBE93","Schneider Electric","Schneider Electric",,"Schneider Electric","Schneider Electric","2024-11-01","30","0","0",,"60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F64F26EA13EF9AA82C5E6DEF62B3367A","Roku","Roku",,"Roku","Roku","2025-05-01","16933","1737","852","1.4772674625106534","507198","1201","619","10","8","0","760","26","394","0","0","0","10","106","27","90","0","10","3261"
"0E81473CE89CCD67EB1F97B5C21FBE93","Schneider Electric","Schneider Electric",,"Schneider Electric","Schneider Electric","2025-05-01","124","1","1","0.0","5121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"F64F26EA13EF9AA82C5E6DEF62B3367A","Roku","Roku",,"Roku","Roku","2025-02-01","2585","477","60","1.673930814746183","344221","368","1","1","1","0","0","18","284","0","0","0","0","0","0","1","0","23","697"
"0E81473CE89CCD67EB1F97B5C21FBE93","Schneider Electric","Schneider Electric",,"Schneider Electric","Schneider Electric","2025-03-01","89","3","2","0.0","292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2024-07-01","55343","2321","872","2.570649971819964","5474369","5431","1","0","0","0","0","696","1002","40","0","0","0","0","0","0","0","0","7170"
"3D4F8AE75035BDD47BF6ECD2630020F8","Tech21","Tech21 Training",,"Tech21","Tech21 Training","2022-12-01","7096","102","32","4.452150537634409","58304","64","0","0","0","0","1","1","18","1","0","0","0","319","0","0","0","0","404"
"F64F26EA13EF9AA82C5E6DEF62B3367A","Roku","Roku",,"Roku","Roku","2024-04-01","468","84","29","1.7452380952380948","2721","91","0","1","2","0","0","6","4","3","0","6","8","0","6","13","0","21","161"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2025-03-01","85453","3311","1134","2.8103865765431126","6756509","7904","140","2","0","0","0","991","1462","42","0","0","0","0","0","0","0","0","10541"
"F64F26EA13EF9AA82C5E6DEF62B3367A","Roku","Roku",,"Roku","Roku","2024-05-01","1568","444","48","1.6139998861482103","26419","399","42","43","6","0","0","57","19","0","0","10","6","14","33","44","0","73","746"
"0E81473CE89CCD67EB1F97B5C21FBE93","Schneider Electric","Schneider Electric",,"Schneider Electric","Schneider Electric","2025-10-01","14","0","0",,"14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3D4F8AE75035BDD47BF6ECD2630020F8","Tech21","Tech21 Training",,"Tech21","Tech21 Training","2023-03-01","3790","103","31","6.463978494623655","58136","303","0","0","0","0","0","3","30","4","0","0","0","305","0","0","0","0","645"
"F64F26EA13EF9AA82C5E6DEF62B3367A","Roku","Roku",,"Roku","Roku","2025-08-01","20617","697","108","3.092529003474104","730442","168","2","5","0","0","3","11","279","0","0","1","5","431","108","1096","0","24","2133"
"3D4F8AE75035BDD47BF6ECD2630020F8","Tech21","Tech21 Training",,"Tech21","Tech21 Training","2022-10-01","5354","163","80","3.69700176366843","9073","127","0","0","0","0","5","0","102","20","0","0","0","333","1","0","0","0","588"
"0E81473CE89CCD67EB1F97B5C21FBE93","Schneider Electric","Schneider Electric",,"Schneider Electric","Schneider Electric","2025-06-01","120","0","0",,"5280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2024-08-01","52627","2148","772","2.514122712898523","5272559","4539","1","0","0","0","0","592","821","53","0","0","0","0","0","0","0","0","6006"
"F64F26EA13EF9AA82C5E6DEF62B3367A","Roku","Roku",,"Roku","Roku","2025-04-01","2349","416","75","1.150910587577931","436599","234","13","5","0","0","6","12","244","0","0","0","4","0","0","0","0","35","553"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2025-04-01","82152","3337","1159","2.7809863713684013","6944202","7853","177","0","0","0","0","959","1288","65","0","0","0","0","0","0","0","0","10342"
"F64F26EA13EF9AA82C5E6DEF62B3367A","Roku","Roku",,"Roku","Roku","2024-09-01","1718","462","44","0.5631742997614535","195867","178","1","5","0","0","0","6","2","0","0","1","6","1","2","4","0","65","271"
"F64F26EA13EF9AA82C5E6DEF62B3367A","Roku","Roku",,"Roku","Roku","2024-08-01","1751","525","53","0.7916361818931843","159538","226","2","5","0","0","0","9","2","0","0","1","3","3","2","36","0","103","392"
"3D4F8AE75035BDD47BF6ECD2630020F8","Tech21","Tech21 Training",,"Tech21","Tech21 Training","2023-04-01","3696","78","8","5.080555555555555","57935","83","0","0","0","0","0","0","12","0","0","0","0","309","1","0","0","0","405"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2023-11-01","64360","3072","1158","3.7299123837611345","4315042","7354","0","0","0","0","0","1061","2160","123","0","0","0","0","0","0","0","0","10698"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2025-01-01","68836","4983","1702","2.983512704130262","5662296","11876","122","1","0","0","0","1234","1709","1","0","0","0","0","0","0","0","0","14943"
"F64F26EA13EF9AA82C5E6DEF62B3367A","Roku","Roku",,"Roku","Roku","2025-09-01","6811","530","88","2.2894267717679195","740014","151","2","1","0","0","0","5","339","0","0","0","1","131","62","274","0","43","1009"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2025-06-01","63328","2868","1001","3.0975835167700274","6501840","7362","148","0","0","0","0","929","935","0","0","0","0","0","0","0","0","0","9374"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2024-06-01","58821","2359","814","2.746876895570203","5628581","5326","0","0","0","0","0","695","950","44","0","0","0","0","0","0","0","0","7015"
"3D4F8AE75035BDD47BF6ECD2630020F8","Tech21","Tech21 Training",,"Tech21","Tech21 Training","2022-11-01","6847","262","116","4.464115282865283","36311","495","0","0","0","0","0","8","130","24","0","0","0","337","3","0","0","0","997"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2025-05-01","73022","2783","981","2.7772549118322503","6962167","6810","80","0","0","0","0","788","1175","7","0","0","0","0","0","0","0","0","8860"
"525DA5DA30DA296ECB865F394F66CD0D","Marvin","Marvin Learning",,"Marvin","Marvin Learning","2024-11-01","53760","2957","1039","2.9963662401132023","4924208","7434","8","5","0","0","0","964","908","50","0","0","0","0","0","0","0","0","9369"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2025-01-01","797665","81395","12820","5.0673619779434045","118062232","112269","197","19430","2553","33825","1758","13286","13956","5970","0","0","21132","10465","3754","174884","0","3420","416899"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-03-01","428499","53510","8903","5.359133799498396","29463308","61906","1955","18938","2338","44197","1781","18788","30360","3277","0","0","17117","3622","3493","80048","0","0","287820"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2025-03-01","746953","94665","15957","5.215677366629244","120256698","101575","42461","23078","403","62886","2577","39766","33468","5462","0","0","21043","9826","4032","151842","0","3334","501753"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2022-12-01","449680","47142","8077","4.610142915489534","14610874","42012","184","13392","1436","31555","1183","13867","21502","2872","408","0","13375","3643","3290","73202","2","15","221938"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2024-09-01","1025540","108787","17001","4.853640942750285","97431116","132754","5741","43730","4451","47072","2565","30557","22906","6007","66","0","45146","10721","4884","180335","0","3416","540351"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2025-02-01","647268","77108","14006","5.614915406614673","107117955","113683","27120","21205","3647","41078","1997","17021","23459","4221","0","0","21346","9334","3481","153897","0","3133","444622"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-07-01","739955","100026","15281","4.138058814428114","48471752","108776","4952","45181","5726","21446","2222","34010","33990","6094","1341","0","23875","6151","5989","120796","1","3188","423738"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-09-01","762590","69089","11989","4.059684027253799","59200725","47644","8505","28775","3494","25671","2579","18472","25285","4122","0","0","20718","5099","4044","89444","1","2750","286603"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-08-01","784614","82112","13134","4.334052036048423","55379008","78845","9196","43162","3640","23684","2335","26279","28848","4775","0","0","26679","5641","4265","103063","3","4772","365187"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2025-10-01","827226","83770","13622","3.9985230486214514","146674482","66419","1865","16710","109","33877","2381","16500","13491","4028","0","0","19358","9155","4375","147539","0","1420","337227"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-01-01","416513","43175","7903","4.88430117954611","20308417","45477","1073","15529","1564","20891","1124","14190","18347","3048","41","0","14323","3415","2751","74446","0","102","216321"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2024-04-01","648484","64444","10484","5.576146945609977","79895855","64542","58","20004","2760","43624","1737","13585","6616","3645","0","0","19192","9709","4050","172531","0","2003","364056"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2025-09-01","879775","91725","13256","3.867852676093513","140835998","68467","6620","17042","218","39277","1513","18626","20810","4309","0","0","20354","9458","4558","148173","0","1426","360851"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2022-11-01","427161","40300","7802","4.675480475217662","8073284","39308","31","13003","1482","20182","1196","12380","15370","3017","572","0","12647","3543","2777","66346","0","0","191854"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2024-10-01","1036333","102971","16613","4.810087968240304","107753026","105587","4107","32215","4770","52974","3051","26302","25148","5938","1","0","35437","11456","5287","185749","0","3084","501106"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2024-01-01","867334","78489","13704","4.850421096134263","79721505","67257","449","29491","4197","31490","2181","17421","13037","4809","0","0","26893","9085","5181","170335","0","3402","385228"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2025-04-01","821491","84935","15747","5.316403106317519","118535733","155625","13168","18096","598","37864","1725","26758","11338","5673","0","0","19395","9839","4881","149667","0","3323","457950"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2022-10-01","358489","40018","8782","5.209854278359817","2621376","52177","1","11787","2276","18653","1727","18014","21496","2727","2713","0","11876","3423","3086","63246","0","0","213202"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-12-01","920452","95844","13623","4.254488588888804","75211262","52770","12372","39137","2970","55498","1641","17993","29201","4902","13","0","27268","8614","4172","155605","0","4680","416836"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2023-04-01","433528","45516","8590","4.982807958808996","32415894","42680","1038","15154","2097","33729","2230","13261","21622","2724","0","0","14200","3595","3152","75555","0","0","231037"
"7C673923D3074C1589239BD124276E45","Motorola","motorola insiders","NA","Motorola NA","motorola insiders NA","2024-11-01","929753","120439","17354","6.074784030095966","109185578","185934","14010","82189","7544","53520","2822","39799","49841","10752","7984","0","82751","11674","6672","188224","0","3758","747474"
"7D55B443E398E3F064790EE5EBC71742","Ring","Learn Ring",,"Ring","Learn Ring","2025-04-01","8146","661","309","3.1211561850138065","33500","979","377","166","0","0","219","0","11","43","0","0","0","174","208","196","0","0","2373"
"C50DA73470F3E4F7893A3B5579D2C612","Euronics","euroverse",,"Euronics","euroverse","2025-09-01","1544","9","5","0.0","9870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"C50DA73470F3E4F7893A3B5579D2C612","Euronics","euroverse",,"Euronics","euroverse","2025-08-01","2268","2","2","0.0","7538","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7D55B443E398E3F064790EE5EBC71742","Ring","Learn Ring",,"Ring","Learn Ring","2025-10-01","3467","338","127","2.9609170405035776","146452","175","49","56","0","0","34","0","33","49","0","0","0","302","188","84","0","0","970"
"C50DA73470F3E4F7893A3B5579D2C612","Euronics","euroverse",,"Euronics","euroverse","2025-04-01","16","8","1","0.625","117","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","5"
"C50DA73470F3E4F7893A3B5579D2C612","Euronics","euroverse",,"Euronics","euroverse","2025-07-01","2016","23","15","0.4226190476190476","5839","4","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","0","9"
"C50DA73470F3E4F7893A3B5579D2C612","Euronics","euroverse",,"Euronics","euroverse","2025-06-01","694","79","60","0.4674603174603175","2616","135","33","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","169"
"7D55B443E398E3F064790EE5EBC71742","Ring","Learn Ring",,"Ring","Learn Ring","2025-03-01","1059","221","124","1.1338406869374662","2241","140","69","0","0","0","68","0","7","16","0","0","0","1","0","6","0","0","307"
"7D55B443E398E3F064790EE5EBC71742","Ring","Learn Ring",,"Ring","Learn Ring","2025-05-01","12986","326","77","2.676130310760291","86596","150","24","28","0","0","20","0","5","6","0","0","0","280","172","169","0","1","855"
"7D55B443E398E3F064790EE5EBC71742","Ring","Learn Ring",,"Ring","Learn Ring","2025-09-01","1717","167","26","3.5414814814814815","138032","7","0","0","0","0","3","0","42","1","0","0","0","236","187","69","0","0","545"
